total_orders,avg_order_value,days_since_last_purchase,cart_abandon_count,product_category,return_rate,discount_usage_rate,acquisition_channel,tenure_days,churn
8,21.933439290118695,38.91332624271323,3,Home & Garden,0.14537105462457015,0.49266813268299803,Referral,505,0
14,73.47950012296697,54.7452652688045,2,Electronics,0.36579014924636893,0.41308113859190604,Social Media,703,0
6,24.67574673166227,1.7937707604259658,0,Sports,0.23291571122168156,0.12442064583672138,Paid Search,378,0
11,16.8898143270535,274.4347982968851,1,Home & Garden,0.2534762006240331,0.345335581127979,Paid Search,1365,1
12,87.36420479360194,75.59249141479562,2,Sports,0.16286426450885888,0.35813204882339533,Email,494,0
13,76.2151235719879,33.243592129509295,2,Home & Garden,0.24882356896254137,0.5017376856180747,Email,714,0
12,125.66918252671387,12.741863616004347,2,Fashion,0.23952237991385555,0.30802114634731403,Social Media,1465,0
10,97.61824746604312,5.014462158143584,0,Books,0.08179948356394483,0.2098498805983887,Paid Search,620,0
7,77.25663705958978,66.91934339233153,3,Sports,0.0631076461795226,0.05975209477049325,Email,532,0
6,18.156100562579088,22.87172616620522,3,Electronics,0.3001022407546187,0.6765315125597632,Referral,1188,0
11,56.1048858868793,15.641259988113278,2,Home & Garden,0.21993831980093898,0.3427993582247599,Organic,1780,0
8,87.50607497602134,28.67773406852538,1,Fashion,0.13628806909415067,0.22938650794864257,Organic,115,0
6,146.1507457326382,53.92518827684068,4,Home & Garden,0.2647314070888602,0.7412431363745193,Email,1523,0
10,37.97392348357891,66.83060067550217,2,Books,0.09619406605615251,0.1564683544037261,Social Media,222,0
11,22.341195891740202,62.16700037406349,4,Beauty,0.05586599989395574,0.4460510643179318,Email,630,0
10,16.324950946400744,119.38288801434915,1,Home & Garden,0.0235514736337487,0.2274308639711948,Email,761,0
6,72.4969347661935,14.81217538479063,2,Books,0.141500793003488,0.43933786992668666,Organic,1311,0
11,19.42605883364108,60.75920484942402,2,Sports,0.4498178884184034,0.21168979575059058,Email,1691,0
7,36.08201994202987,6.395968717073122,0,Books,0.07732029131679669,0.5369953124107103,Social Media,187,0
13,16.375519208670536,47.63571709285671,1,Fashion,0.21800208713668723,0.5538297243361635,Organic,1359,0
5,29.161888636593265,52.61820178228372,2,Beauty,0.12766016377591113,0.3688690190049887,Organic,588,0
10,47.04895314630002,14.618938899580675,5,Fashion,0.09171915573340726,0.30090834260777105,Organic,1646,0
8,41.07503264323997,29.824548236119444,4,Sports,0.2981656808209346,0.5551577870713603,Referral,508,1
4,59.76134971736315,105.33475651301181,4,Electronics,0.2096930326966584,0.646932893089628,Paid Search,1266,0
11,11.031182138089536,9.638938648874284,2,Fashion,0.11452780280571309,0.21607477864841448,Email,301,0
6,30.167502692951377,34.20335658113352,3,Sports,0.017612140928216703,0.3854585791286181,Referral,1748,0
7,22.733500785230163,161.94519377885553,1,Beauty,0.15624848576095318,0.3511727930617822,Email,8,1
10,15.091299971074875,42.083939320386236,4,Sports,0.0596824831593693,0.5413407723271073,Social Media,425,0
5,18.18121617073497,77.48823146457087,3,Fashion,0.06962238789988803,0.518591903494031,Paid Search,1233,0
9,16.195517721031585,105.22137877800212,2,Sports,0.08015532268238015,0.609401707733512,Email,1557,0
13,43.81361754813192,13.672361076910576,1,Sports,0.10158018850989976,0.2537228474386723,Email,1813,0
13,45.60927613157603,14.770702309685685,2,Home & Garden,0.34906281153586804,0.40151940339402664,Paid Search,317,0
13,66.71964089919717,85.27587466889311,4,Sports,0.20034375295445775,0.400839493682709,Social Media,561,0
10,43.053791395976205,83.97657414361296,3,Fashion,0.1983140318594049,0.24480398525721334,Social Media,1627,0
5,37.601469987461016,3.7242266816630227,2,Fashion,0.4287720647465836,0.4767724438995191,Email,60,1
10,35.27282756683505,23.360587768287147,2,Fashion,0.29938814795277974,0.39550320559324664,Paid Search,1338,0
6,56.856258203280824,30.502965789709616,1,Home & Garden,0.16882956194575788,0.5277553902950036,Organic,772,0
7,10.0,105.97968168039091,5,Fashion,0.3366470857715872,0.655008661510378,Organic,1257,0
8,31.58540540750022,32.876587577781095,3,Sports,0.2818042944724901,0.42748193127070333,Referral,958,0
7,42.68133860625662,156.16378240134085,2,Books,0.3245621073136306,0.6175562092000936,Paid Search,1144,1
6,138.61558929570973,341.17619170490923,2,Home & Garden,0.18359137565056421,0.0552041946849016,Social Media,1216,1
10,13.609113348913796,91.04603671731398,4,Books,0.23564482091582942,0.4965377072488612,Referral,1152,0
11,13.230334515581854,65.86636259488678,3,Electronics,0.11943173418080227,0.39158974950114545,Social Media,1213,0
12,10.0,29.84467658568373,1,Beauty,0.2146247485311465,0.3283838052456459,Referral,1037,0
9,10.884889219204174,4.16354146531726,2,Books,0.12693874395352753,0.6271494368865319,Social Media,1303,0
9,29.34013414003481,51.07777649967081,3,Sports,0.11694037411797634,0.38939278460652493,Email,1416,0
11,18.555635050153548,26.937274324577544,1,Home & Garden,0.2728009858049062,0.4976608311461023,Social Media,1438,0
14,18.241418179107907,25.929931595080383,0,Fashion,0.21595511245430224,0.5678241577278217,Paid Search,1557,0
12,33.72850001331798,69.82923856583338,0,Fashion,0.5058273391810877,0.30910420670053773,Referral,578,1
8,52.76482833880924,37.37691034359135,1,Books,0.11556772353886308,0.5182657384294908,Organic,1361,0
10,33.448401987859526,83.68230064604347,0,Books,0.03485240886674916,0.1009064515298689,Email,1727,0
9,33.83036348622492,30.46713722426971,2,Books,0.3008433763478095,0.3786986565159958,Social Media,671,0
7,45.73607483063308,9.812111601014811,1,Sports,0.20014917891671197,0.5885718149971332,Organic,1419,0
12,10.0,37.12108062250691,1,Fashion,0.20398311587338955,0.587844161493091,Referral,532,0
8,36.715377391172304,180.97142447312288,0,Beauty,0.05399559676225349,0.2824268338434516,Email,321,1
10,31.188639324813696,97.02541576241525,1,Electronics,0.01230918431630031,0.40000709562833703,Email,815,0
7,32.927886154131855,13.82136407601045,1,Sports,0.12831304593187243,0.25117232946576173,Email,1472,0
6,20.75427429641689,29.78583405646131,1,Beauty,0.1599061997720688,0.3567836507521199,Organic,561,0
12,28.095847395331695,157.69234527577547,5,Fashion,0.37272840352219255,0.4571998465831193,Referral,538,1
7,45.70086085357627,7.922742406542898,2,Fashion,0.051471502853679546,0.28656551583896034,Social Media,507,0
11,119.96958213024395,17.577778865385724,2,Fashion,0.24246827870297594,0.2695784201722966,Referral,398,0
9,10.0,18.24679128431986,2,Fashion,0.06595029507901429,0.11352098056781679,Email,1115,0
14,52.32253261352134,50.768514318325145,3,Home & Garden,0.18669258845989675,0.6702191594707171,Referral,444,0
10,87.73235960565977,31.732585794390783,1,Fashion,0.5414484891116031,0.5533307769354908,Social Media,1706,0
6,11.983759935015291,4.994462824510825,1,Books,0.17945589264111217,0.3482614616403047,Referral,631,0
15,28.68774304683371,59.52254591497336,2,Fashion,0.06269940727547905,0.25753180226372774,Email,990,0
12,41.29000316203094,6.260186713163196,0,Beauty,0.08740487097337302,0.3396534127831038,Email,747,0
8,165.2000574673456,55.94748308774264,5,Electronics,0.18784121432114415,0.3458060034016044,Social Media,1756,0
15,188.417856478427,42.435786210839666,2,Home & Garden,0.09332922542519338,0.43005811597448707,Paid Search,774,0
12,11.982381664192925,40.833840197714146,2,Electronics,0.3205467022147547,0.6131306048240376,Referral,1029,0
4,26.003056857339928,4.192926059010668,1,Electronics,0.2494198336493883,0.27388010135715574,Email,1393,0
17,38.84552171115506,61.1692898017659,0,Electronics,0.4420902696392893,0.365751374608184,Referral,313,0
7,51.68479316661933,33.866270875996086,4,Sports,0.14407251402782162,0.2735948341468272,Social Media,60,1
5,38.88615719733101,31.770557113421,0,Fashion,0.2431010266934841,0.8426831029438009,Organic,830,0
8,15.510369887687707,54.44750061321623,2,Beauty,0.14228189161433746,0.31065353438178694,Organic,1005,0
14,14.971552054178396,55.92204970407317,4,Fashion,0.17283166721578722,0.36630297901461567,Email,524,0
8,10.0,0.9088464711255057,3,Electronics,0.03445784615005431,0.19794428902698136,Social Media,844,0
10,10.0,8.027375925631366,2,Fashion,0.11461756843117758,0.4597365215008939,Social Media,1123,0
9,10.0,16.191961169988,1,Sports,0.34507178254344045,0.5726186001198903,Referral,1776,0
12,83.86577180213035,67.98800055478529,3,Fashion,0.18244209238308157,0.3746123629946441,Email,1098,0
6,58.45298940950539,51.58627765735795,3,Fashion,0.3721060584215568,0.5600775613870654,Organic,819,0
8,51.55362500165624,85.03717290689792,0,Electronics,0.3376714082076416,0.21987168150011346,Social Media,42,1
7,27.710958140801345,80.96484589891669,0,Home & Garden,0.3232937210373679,0.2309842740179563,Social Media,567,1
10,32.03390024620953,115.1140484897423,1,Home & Garden,0.41333512155954233,0.18514147668761788,Organic,654,1
9,26.71010776042682,28.374697885460144,2,Fashion,0.22965193803185924,0.35289432446070995,Referral,870,0
6,10.0,25.393053223453826,7,Electronics,0.1544278722266034,0.5368179657466317,Referral,1427,0
8,55.59811928130625,106.67686263245776,1,Home & Garden,0.16081099498417267,0.25863455913031397,Referral,1416,0
7,65.50609325220354,16.277156312227067,2,Beauty,0.22571115210145817,0.7048547145819544,Referral,1542,0
12,13.193649999777898,37.101573717294244,2,Home & Garden,0.2892483374407126,0.5063002896280683,Email,529,0
13,13.183973061883089,12.964539173196393,1,Books,0.19332196448364244,0.34811769860466407,Referral,632,0
11,43.878030970709816,147.09347158030337,2,Home & Garden,0.20666691280842753,0.154005479677338,Referral,275,1
8,43.5695717594482,31.43495707793557,2,Beauty,0.2544110032007201,0.6296408518632867,Email,1564,0
13,59.50978330308636,14.332516275212576,0,Sports,0.3183329855151389,0.3680021761986714,Social Media,1190,0
11,102.60210278836357,70.6619383696054,0,Beauty,0.1040587937188419,0.119074448763274,Paid Search,142,0
8,14.206100842058301,16.83402093332925,2,Books,0.06228407991365771,0.1438501789434813,Referral,554,0
12,31.01293276606448,172.41470494725777,2,Electronics,0.3335061908637671,0.29980670910006496,Paid Search,279,1
11,14.873550178967529,27.495604748819495,0,Beauty,0.08808287869669118,0.22697821802971127,Organic,1768,0
5,15.755775421017296,65.55316924122221,3,Books,0.05009336055132162,0.16411228006500797,Paid Search,593,0
7,23.480325309229396,25.409643238709016,3,Home & Garden,0.1397561260639134,0.308387347480461,Organic,906,0
13,104.82420994419243,98.7803010644098,4,Books,0.13823538967778784,0.427407711456214,Paid Search,580,0
9,80.14636987329862,136.3365890861857,2,Electronics,0.4063207302861019,0.11608454985034408,Referral,866,1
15,31.191363414893637,93.04703888045499,2,Fashion,0.3121081971920344,0.3838213348058318,Paid Search,1822,0
7,10.0,113.229790620457,3,Sports,0.3686891667617676,0.4386576256293698,Social Media,525,1
14,45.34149212342912,6.447150670495441,4,Fashion,0.1773361435214818,0.4089305007989185,Paid Search,516,0
8,44.51106116217212,154.6723988763855,1,Electronics,0.28187512636849626,0.33845862454786513,Organic,678,1
16,15.691593376827552,58.73797598700545,2,Fashion,0.2322749893735218,0.550823707817139,Social Media,309,0
13,64.3641702436237,122.05319321464904,1,Sports,0.14077498493091037,0.40003154254279094,Paid Search,1348,0
16,15.452036811378372,69.20377119661524,6,Electronics,0.3930784998236886,0.5242639671611748,Organic,692,1
3,64.21206947153166,13.527348492033997,1,Fashion,0.1012227472258014,0.47660883263937087,Organic,1060,0
11,40.15923076684755,56.42810550152067,7,Sports,0.25908371232117716,0.6366906632205083,Referral,1207,0
4,10.30004293231422,5.721062660083409,2,Books,0.20896178691950015,0.43156245236192853,Organic,65,1
7,24.79938302330748,71.3890144531844,2,Fashion,0.17706421052372232,0.16578756693034052,Social Media,1175,0
8,37.178145914545446,31.556471540417586,5,Books,0.020794503121229217,0.4235109712468107,Email,972,0
10,42.10331089394104,9.873602299234499,2,Home & Garden,0.2607422302051969,0.37631324535634864,Organic,152,0
6,75.68210305166615,232.45420655201264,2,Beauty,0.05011016653805519,0.23329975666153482,Social Media,228,1
11,83.61468346028565,138.80931374804553,2,Books,0.22717830247400764,0.24952314741647422,Email,805,0
11,27.360494385194542,134.40124995496828,3,Books,0.1476871718870877,0.19799121946701778,Paid Search,632,1
8,51.80348887823126,93.30275275642171,2,Home & Garden,0.21646890900772,0.6077138862073334,Organic,798,0
11,119.86291884799051,70.6556529530797,0,Electronics,0.15128690800491876,0.22173970337061732,Referral,1160,0
11,14.65920642076893,63.86647596902809,1,Beauty,0.3298557309061114,0.41916814703098565,Paid Search,282,1
8,20.36121437496113,6.729268391536462,2,Home & Garden,0.14222088127853752,0.283233654391096,Referral,1209,0
12,10.0,138.49581228446775,3,Beauty,0.149343186761742,0.45996847029289856,Social Media,1493,0
11,19.982446550321214,127.78267973463062,2,Beauty,0.47484548472710214,0.18138927145079736,Social Media,6,1
5,39.04149872256259,82.66449282186116,1,Books,0.43566830293113223,0.3271486428639102,Email,673,1
13,10.0,157.29718080358035,3,Electronics,0.40989724315918113,0.2515417816559554,Referral,502,1
8,46.97596068631874,48.323003637795,4,Fashion,0.04607481601786357,0.18727121356510582,Social Media,788,0
7,22.694543175333855,35.61356989068581,0,Sports,0.2567002155433869,0.2745513005227072,Referral,1123,0
6,31.49601374332662,206.4226225947576,1,Electronics,0.26703075828946904,0.22610839321653164,Social Media,343,1
11,12.999389769694666,37.43195407332968,1,Beauty,0.21290885347917862,0.4138811380127454,Referral,245,0
10,30.514176238798356,61.52022208032965,1,Books,0.1828731535851467,0.4076000104314122,Email,1330,0
9,126.89496943211489,28.01447166349579,2,Fashion,0.046373816573302175,0.26863168889315275,Paid Search,1251,0
12,24.050521199751117,60.68988231146135,3,Electronics,0.006788594865088971,0.5742571615588131,Organic,841,0
14,10.0,76.39915764807026,4,Sports,0.21823943009437383,0.13786059950987287,Social Media,915,0
10,87.44568195154272,58.794664526115966,1,Beauty,0.17749338113586624,0.4077618645783593,Referral,493,0
6,51.108880938196116,43.362338502414914,1,Books,0.27490393647987227,0.43792791932022784,Social Media,601,0
11,35.70298264574257,21.409994327307736,2,Home & Garden,0.10173593429321821,0.25588654855892756,Social Media,584,0
8,52.16656252840945,61.94346888372677,1,Beauty,0.4374483527808868,0.3096397987914966,Organic,1325,0
10,35.37526822264392,143.43837045111428,0,Sports,0.12199740373967638,0.47324489258161856,Email,1014,0
6,123.2990853340833,0.4161956283340606,4,Sports,0.27754759183731903,0.38099437168058675,Organic,1331,0
9,60.436886541478124,8.627305158516373,0,Sports,0.04271642392409032,0.27025830309655224,Paid Search,1078,0
6,22.985422576963458,7.654537817761394,2,Sports,0.30467363164921574,0.17251158880501868,Paid Search,996,0
8,109.24181959514529,153.9971813577886,3,Fashion,0.06686529651161474,0.30891779459169816,Paid Search,585,1
7,142.02284026214235,65.21543587941458,1,Beauty,0.17370283962633207,0.7099708973133206,Paid Search,722,0
12,68.59990578554613,181.92897207797765,0,Beauty,0.1727850920236781,0.25648914168221953,Paid Search,1619,0
9,45.8577251121176,52.453282280896325,3,Electronics,0.12858397665970014,0.033890439071536105,Referral,1051,0
10,16.721954444884773,37.16402210045702,1,Sports,0.3505527583778632,0.4032205634138855,Social Media,957,0
12,57.31298478238599,94.31203045399641,2,Sports,0.18891661053837228,0.36948920661211776,Referral,97,1
14,45.16944932417627,10.528545826089163,1,Books,0.11512885556467246,0.5119663337986318,Referral,1224,0
15,32.412941444120214,28.811783127020767,3,Home & Garden,0.29281887389074895,0.11700896566439997,Organic,1252,0
12,57.940377570850366,37.67238785948476,4,Books,0.26492082193642685,0.46138889770674824,Organic,1260,0
13,35.50402404263887,21.268504312709375,2,Electronics,0.19105302229912166,0.38792828960277836,Referral,167,0
6,51.368566221192445,27.844691951146732,2,Fashion,0.13303075448050872,0.32356316401085683,Paid Search,549,0
10,75.84281896684348,4.879448852107306,3,Home & Garden,0.24700488644397944,0.4954434512823662,Email,678,0
9,11.41723894009926,13.237572557519819,0,Beauty,0.1399754404241857,0.5778518516073337,Social Media,1508,0
5,14.588881290781872,24.52292791781346,5,Books,0.2943054441548856,0.425871339753084,Paid Search,1789,0
8,15.962185716863884,95.34590023954577,1,Books,0.1199817305978047,0.2595570679232562,Organic,757,0
6,156.33599846646274,12.090068432984507,3,Beauty,0.16751547606770092,0.1905268616621891,Referral,1012,0
16,54.96957147467429,25.537654340025057,0,Fashion,0.13843555974278277,0.24962876836809128,Organic,14,0
9,59.222134834743045,4.027410003719591,3,Beauty,0.11444532993948911,0.30812781741958806,Social Media,17,0
9,81.74056906595871,48.865264683032414,3,Fashion,0.4538920677524189,0.4772373611366373,Referral,136,1
11,14.334603860679763,56.68926600589146,3,Beauty,0.008127324740065592,0.18601073917970296,Email,1313,0
8,10.0,120.3788095413307,1,Home & Garden,0.053364520514467724,0.4007209795712874,Referral,325,1
10,31.491267013196982,102.5939597319831,3,Sports,0.2572298569775608,0.2225677775025207,Organic,1383,0
11,67.9014621463098,20.160089040002994,0,Fashion,0.2829341486872304,0.8257878354727749,Paid Search,788,0
12,28.273518697174428,8.837215605259335,1,Books,0.29364184580560204,0.46464581840526475,Organic,1551,0
4,11.067903647433473,10.182080781875015,2,Books,0.07995210860712597,0.19432511727332272,Social Media,1588,0
11,16.051747710160367,208.35633736070335,2,Sports,0.14953948091754396,0.37962425129115507,Email,1605,0
10,12.89182771001958,67.10915456080642,1,Sports,0.0732503034924161,0.32929466408537555,Social Media,992,0
9,20.289600225603984,2.610209428853721,1,Fashion,0.26942151605452225,0.2702151403224311,Social Media,1439,0
5,13.09847275086508,8.825089962605638,2,Sports,0.4148798100116545,0.3466347488424011,Paid Search,1208,0
9,37.24148060894849,39.90858664539893,1,Books,0.25796449289737,0.47424217437124877,Organic,341,0
9,21.36886326117312,13.97866525983239,2,Fashion,0.14261268047993966,0.7401256537712037,Paid Search,696,0
5,54.96770228346726,97.6741355476483,2,Home & Garden,0.30344501256883377,0.5331829752633358,Paid Search,1756,0
9,15.162384300809778,51.0887920277202,2,Electronics,0.2734916728185353,0.28325655012742906,Referral,1410,0
6,40.62068867909964,56.90284018776516,1,Fashion,0.3862081588848144,0.1561360858463474,Organic,480,1
6,32.13419338586328,37.28594239573185,2,Beauty,0.22561734173930997,0.238988908250261,Referral,513,0
9,45.45956072071607,17.74791739691213,0,Home & Garden,0.27941420583758253,0.42984701522498864,Organic,464,0
11,50.874960585946575,53.40867445484326,1,Books,0.20950162472557707,0.4786116420922141,Paid Search,600,0
6,55.418623459741625,75.73215257909786,1,Fashion,0.13650774757583858,0.40765835453393046,Email,1694,0
10,64.3672997773969,27.812488692044514,6,Fashion,0.2629010929782917,0.38314211262536385,Referral,791,0
7,51.102469320965795,42.1850187214365,1,Fashion,0.46546132928842016,0.33457146863304976,Organic,665,1
9,42.02618198473151,109.83649363864131,1,Sports,0.11045771534314304,0.6466914287716141,Referral,437,0
13,19.42616857747804,9.658155744488477,1,Sports,0.3436497260343215,0.5173201798303071,Organic,1628,0
11,65.404406825587,47.27707265295325,7,Books,0.037942133569392536,0.34433869247551174,Referral,1747,0
5,18.963055478269236,25.700630060876502,1,Home & Garden,0.4347824810854167,0.5774040825214952,Email,591,1
11,26.218606814068778,72.79993974424505,1,Fashion,0.15058646520414232,0.27608033736063287,Organic,1125,0
13,16.6211740824113,1.139364364551091,2,Electronics,0.2188872436866693,0.3807850558151866,Email,1749,0
7,16.34651799444881,66.60587375152564,2,Electronics,0.15436795482051227,0.43984128411850176,Email,912,0
9,25.69763141338687,6.515124871277416,3,Electronics,0.04384419442537774,0.4277292226940823,Email,855,0
5,27.48325211580568,4.01762328105676,2,Sports,0.141901533265179,0.1864159856046054,Referral,963,0
11,17.27318809657993,77.37691823759236,2,Books,0.2668461222268865,0.3103835731874706,Social Media,61,1
9,33.702452609494095,61.35612745232911,2,Fashion,0.39009257027626687,0.58334397252439,Paid Search,548,1
13,37.540057345762555,135.19109597611578,2,Books,0.37112737365357074,0.2982877398490494,Social Media,1275,0
10,21.415113105627334,43.99503547448583,0,Sports,0.32851923202288275,0.5998516598161305,Social Media,1764,0
5,206.79155620119016,45.30447329011304,2,Fashion,0.3698839149126976,0.32305113232452404,Referral,1038,0
8,43.21374523429736,73.65861264556669,2,Fashion,0.13028979504404675,0.23167563493876497,Social Media,348,0
7,36.40157050541903,23.440286432703896,2,Beauty,0.3598479223368672,0.21563990437481415,Social Media,779,0
11,19.283219168250223,2.256657788109261,2,Books,0.10399372821558539,0.36639015756289095,Referral,894,0
11,36.97616405448381,15.685456789577131,3,Electronics,0.06006531608866214,0.2141159300713276,Paid Search,278,0
14,40.15078972854897,16.30957946185534,2,Electronics,0.3055953149963818,0.49518991865499984,Paid Search,601,0
12,33.02353713021415,24.537568904627324,2,Beauty,0.18015057016220093,0.32455888004316685,Social Media,812,0
17,103.01975903795908,172.3713159636526,1,Home & Garden,0.3657121824030873,0.5833201036811533,Paid Search,478,1
7,10.0,98.03699306937533,1,Home & Garden,0.1716257773949652,0.31972201499972996,Referral,646,0
10,24.427182667296055,164.89132563291324,1,Books,0.16418108301755577,0.6212398223352088,Email,504,1
17,58.61955326832809,365.0,1,Beauty,0.14664223737631243,0.5250692156393616,Organic,1118,1
10,16.162114329523646,34.12624949055151,1,Fashion,0.1774835521830401,0.19757209026026645,Referral,1056,0
8,10.0,15.454264909643241,3,Sports,0.39462703744842004,0.1537499323783609,Paid Search,1007,0
4,21.86502010006963,49.2594005707707,1,Sports,0.3122912816351897,0.14415701329907782,Social Media,177,1
4,76.3363272962194,127.78571719470125,2,Home & Garden,0.17948219574961102,0.20870699350376468,Paid Search,335,1
7,16.471507301414107,37.61144598701969,1,Home & Garden,0.42289257341625575,0.558830842913316,Social Media,203,1
5,24.899771865927914,42.24027082868465,0,Sports,0.239340188500291,0.09350771671488385,Organic,116,1
16,46.39471970870575,8.662652984301882,0,Beauty,0.19259000795531886,0.20130565981985735,Email,451,0
12,20.833404311492494,32.73076895938705,1,Electronics,0.1664898933493157,0.6129042318591296,Email,355,0
10,23.290349158067887,29.362912572695215,5,Books,0.15519964631242786,0.3215261055405483,Referral,1323,0
6,19.655551337492305,26.003039560629773,4,Home & Garden,0.09503551144636938,0.41755335482020817,Organic,1270,0
14,21.026351773045135,130.9808433654737,3,Home & Garden,0.23024917858235544,0.3336531138530015,Referral,368,1
9,13.061272858271566,3.6679514138878573,2,Sports,0.1437858184846585,0.34108950133214183,Organic,302,0
5,26.955115371887096,214.8492699015563,2,Electronics,0.23642515168372796,0.42111318633229594,Organic,265,1
11,77.58600410937042,0.49686110739499334,0,Sports,0.05298605140492033,0.21326077113011518,Email,584,0
12,117.4775694507251,174.67686560919648,0,Home & Garden,0.09955472996710651,0.18139584838912837,Organic,537,1
7,90.00383047769374,47.65069196689725,0,Beauty,0.20928311402533117,0.11655140893689543,Organic,53,1
12,36.9718385398076,72.72942110972632,4,Sports,0.49573897003572615,0.722421027651986,Paid Search,1036,0
8,124.84588262577445,12.43125537274408,2,Books,0.16431420385897028,0.0886860664498715,Organic,1639,0
5,208.99023879288868,63.715684520229146,1,Home & Garden,0.27893964036182256,0.5307117045725052,Email,983,0
6,38.28362423753836,128.20271865350054,2,Home & Garden,0.16274253993770582,0.20429986859551114,Email,117,1
7,14.99247667902789,9.013115027920831,1,Home & Garden,0.2600929617913624,0.488228500924312,Email,1094,0
7,94.58976344358912,8.154792741698706,2,Home & Garden,0.23997211863157217,0.6079342962658871,Social Media,885,0
10,12.644365916966049,21.742432765418574,3,Home & Garden,0.34273627018636843,0.24511041581953585,Referral,1655,0
9,16.293935903032082,10.584608081998818,0,Fashion,0.14924166509617187,0.5008810987777008,Organic,663,0
8,10.0,7.035585101900034,5,Fashion,0.15025386901942742,0.4778796780766642,Social Media,1372,0
9,59.25977124908044,68.05170117509473,1,Sports,0.054500907740787606,0.2941408158312151,Email,71,0
11,10.0,14.434675073599976,5,Beauty,0.07329661544701649,0.7093920368235892,Email,1317,0
10,73.27949767523148,65.97945197709578,2,Fashion,0.11205831232308074,0.30888712307100696,Email,76,1
8,140.83005182002773,118.79933269794994,2,Home & Garden,0.21509248698949016,0.27069920148762183,Organic,629,1
10,131.92331805471986,63.33744248627162,1,Home & Garden,0.22498693366747666,0.4938618831275864,Social Media,1730,0
17,12.029274188235828,7.626863478336491,1,Home & Garden,0.2167062165526169,0.23804089347782456,Social Media,1283,0
6,10.0,51.13948882896844,2,Fashion,0.14860075489390132,0.591177881277681,Paid Search,1688,0
8,19.80653299561876,30.015764893947193,2,Fashion,0.452777944795402,0.4028547577357463,Referral,905,0
13,66.91035571769004,25.238160696136127,2,Beauty,0.2560448188779889,0.15415525491508492,Email,1106,0
9,86.75004393931977,23.01031226704069,2,Electronics,0.5206585058892941,0.47937350053864297,Paid Search,945,0
9,56.35097752055364,159.07090000309378,0,Home & Garden,0.04238298047520365,0.0999946498063483,Organic,874,0
9,50.521764849792426,81.40587103616369,3,Beauty,0.07408206747718321,0.5786688751973811,Paid Search,1055,0
16,218.94136398378222,8.621746667216078,1,Beauty,0.08119813218291444,0.5165968869170083,Email,71,0
8,22.59129518537237,38.77644313322861,1,Electronics,0.17246190363985978,0.2508716474968338,Paid Search,339,0
8,17.771922321186395,22.983165867560857,0,Beauty,0.35135227027273447,0.5379946502138728,Email,392,0
8,12.790406001488746,228.83476645472368,1,Electronics,0.34472699528109085,0.3684540082460575,Paid Search,699,1
7,46.822915663439026,229.08183875907363,3,Beauty,0.15063749716716437,0.23307755929854418,Email,793,1
8,28.684563723728722,23.098687108335238,3,Beauty,0.0220425202525461,0.12390420185887742,Social Media,1350,0
9,64.0704495108759,26.042349589226134,3,Electronics,0.33340584956930047,0.63934795716354,Paid Search,302,1
14,23.093714098046913,54.88963926142211,2,Beauty,0.19050396371095302,0.35941620530953083,Social Media,1040,0
11,54.76359671570572,39.15568139168299,0,Home & Garden,0.032257388231008544,0.34721908998940626,Referral,497,0
10,24.35933229114018,14.379312707343082,1,Fashion,0.037265986006134746,0.46679711602748253,Referral,941,0
11,29.07376227122421,64.80135915583669,1,Home & Garden,0.3571790774575984,0.589506890382393,Referral,1143,0
8,31.362340329640855,24.399527164270452,2,Fashion,0.2768610080673362,0.3058946890188406,Paid Search,1063,0
6,10.0,63.629848226505004,4,Beauty,0.1683261441548729,0.2675311326987527,Referral,393,1
12,29.607039217247955,29.03948639062279,2,Home & Garden,0.15782420626399177,0.23802172305566904,Social Media,1295,0
12,51.92052885549187,72.28036172280731,0,Books,0.11867769528829898,0.2811726522287393,Social Media,1193,0
13,15.0219240674067,66.12098934346949,1,Books,0.2771419013971313,0.15528221354419797,Referral,1700,0
8,152.6424341560956,42.65579228285684,3,Home & Garden,0.09627255991163461,0.4921101098334078,Referral,1157,0
8,33.24514005781431,73.19393540491289,1,Home & Garden,0.3147853509479838,0.635327468883564,Organic,1314,0
11,20.05659962492925,37.07856177843428,2,Home & Garden,0.13908389233495752,0.5653508972866366,Organic,1480,0
6,19.573894812562877,7.407280569102196,2,Books,0.1458899328280578,0.2746504011758706,Paid Search,194,0
13,99.12773266338436,12.061370692307952,3,Home & Garden,0.22901204589784963,0.5020710880072458,Organic,1271,0
11,17.1184112715172,16.941228308069352,3,Sports,0.17901252949202168,0.41943839509717373,Social Media,582,0
16,42.03395459438867,3.9189808203862873,2,Sports,0.0859137498418821,0.35441884780785904,Social Media,1502,0
9,67.11643435957912,74.55891385077396,0,Sports,0.05733868811645669,0.4343019485216673,Paid Search,876,0
15,51.59230794095852,27.474091141372412,3,Home & Garden,0.08346108904178397,0.5454096892723752,Paid Search,1060,0
17,21.112349675558892,5.891396899193124,2,Beauty,0.2351946810717331,0.6162290725889836,Email,475,0
6,64.80465212856188,102.8739475510809,1,Electronics,0.03819965121391898,0.48721585364730385,Organic,1187,0
13,37.5105101619829,69.05517761456152,3,Electronics,0.11616886045974464,0.30919940248444827,Email,66,1
12,10.0,36.11335605688904,1,Fashion,0.16024963738046658,0.13718977893413256,Referral,1366,0
